review_date,review_text,review_rate,review_hotel,review_source
2023-03-27,有異味、冷氣音大、隔音差、房務人員會誤闖房間內部，飯店的歉意，沒感到誠意。,,台北福華大飯店,Agoda
2023-03-25,住宿很舒服 可惜位置鄰場馬路 樓層需要高一點才會比較安靜 當然這是我個人淺眠問題啦 整體都是非常舒服喔,10.0,台北福華大飯店,Agoda
2023-03-23,旅遊形式--我們是家庭旅遊和成人子女,,台北福華大飯店,Agoda
2023-03-21,插頭不夠多，早餐多樣但普通,,台北福華大飯店,Agoda
2023-03-20,非常好,10.0,台北福華大飯店,Agoda
2023-03-19,從停車場需走樓梯至1樓轉搭電梯至住宿層，3月泳池不開放,,台北福華大飯店,Agoda
2023-03-17,從捷運站走到飯店約10分鐘，飯店有提供幫忙叫計程車的服務。,,台北福華大飯店,Agoda
2023-03-16,客房舒適，當天check in人很多，排了20分鐘，只有預約到床圍，消毒鍋和嬰兒澡盆已經沒了，早餐樣式不多不少，味道還可以,10.0,台北福華大飯店,Agoda
2023-03-13,溫馨,10.0,台北福華大飯店,Agoda
2023-03-06,地點離捷運站近，停車方便，服務人員明顯經驗豐富且態度親切，房內採光不算好，但因為僅有晚上才回房，不構成困擾。早餐餐點豐盛，但茹素者選擇偏少。,10.0,台北福華大飯店,Agoda
2023-03-05,雖然是老牌五星飯店，但房間內的裝潢都保持都很棒，交通位置也很方便。,10.0,台北福華大飯店,Agoda
2023-03-05,飯店有一定年紀，不過維護得不錯，有停車位，不過地下停車場動線很差需要走樓梯，其他沒有大問題,,台北福華大飯店,Agoda
2023-03-03,雙房連通讓孩子們喜上眉梢，房內乾淨整潔，夜間服務一樣周到不馬虎,,台北福華大飯店,Agoda
2023-03-02,本來因為飯店很舊所以沒特別期待，但是住了一晚覺得非常好，很乾淨整潔，地理位置就不用說了，早餐也豐盛好吃，行政房樓層有點心可以享用，5-8點有熱食水果飲料很划算，歐舒丹備品和Toto免治馬桶，位在高樓水壓強，洗澡、泡澡都覺得舒服，對福華好感度爆增。,,台北福華大飯店,Agoda
2023-02-28,交通方便，停車位充足;距離捷運站也很近。大廳氣派、古典美，房間寬敞舒適。服務親切，來台北住宿的首選！,10.0,台北福華大飯店,Agoda
2023-02-28,離捷運站很近，開車的朋友，飯店停車方便，位置充足。,10.0,台北福華大飯店,Agoda
2023-02-28,家族旅行，空間大、離捷運站不會太遠，到那都方便的地方。,,台北福華大飯店,Agoda
2023-02-28,有捷運、超商在附近，非常方便！,,台北福華大飯店,Agoda
2023-02-26,飯店雖然有年紀，但服務不打折，硬體設施保養維護確實，飯店氛圍讓人進入時光遂道，懷舊復古，稍微美中不足的是上下樓的房間隔音不佳，但還可入睡！！早餐樣式多，服務素質佳！！,10.0,台北福華大飯店,Agoda
2023-02-19,這次很幸運能被升等房型，因為行程較滿未能體驗更多設施，但是論服務親切及整潔衛生真的是很棒，都想再多住一晚🤭,10.0,台北福華大飯店,Agoda
2023-02-19,整體都很滿意的，也很乾淨，房間大小也ok，確定就是隔壁洗澡或講話大聲，隔音略差，不然離東區超級近，附近還有早餐店。,10.0,台北福華大飯店,Agoda
2023-02-19,飯店房務表現優良。然而，早餐時第二次起身拿菜時，服務人員即將座位收拾給下一組客人。雖有找到新座位給我們，但途中就讓我們拿著餐盤站在中間等，而且服務人員態度也是一切習以為常，讓人感覺很差。觀察現場狀況，確實除了我們也有另外兩組客人遇到這個問題。可知這是飯店必須嚴肅面對的問題。這點稍微美中不足。,,台北福華大飯店,Agoda
2023-02-14,房間大、早餐好吃。是個舒適便利的優質好飯店。 美中不足是可能因房務人手不足，房間打掃效率待加強。,,台北福華大飯店,Agoda
2023-02-13,早餐很棒 房間乾淨,,台北福華大飯店,Agoda
2023-02-13,入住最高樓層感覺很舒服，窗戶打開都可以看片景色，房間空間充足，可以放置行李跟衣物的設計很貼心,,台北福華大飯店,Agoda
2023-02-12,老飯店有老飯店的溫馨，雖然設備不是太高級，但是有種讓人安心的感覺,10.0,台北福華大飯店,Agoda
2023-02-11,沒有可以挑惕的,10.0,台北福華大飯店,Agoda
2023-02-02,離捷運站很近，交通也方便。工作人員親切友善，房間乾淨舒適，很棒的住宿體驗。,10.0,台北福華大飯店,Agoda
2023-01-31,家庭房住起來非常舒服，大人跟小孩分兩邊，各有各的電視互不搶，很讚,,台北福華大飯店,Agoda
2023-01-30,親子套房小孩很開心,,台北福華大飯店,Agoda
2023-01-29,設施優,,台北福華大飯店,Agoda
2023-01-29,位於忠孝復興捷運站（板南線）和大安捷運站（淡水線）中間，地處仁愛路和復興南路交叉路口，地理位置絕佳，酒店有大型平面停車場⋯,,台北福華大飯店,Agoda
2023-01-29,地理位置佳,,台北福華大飯店,Agoda
2023-01-28,飯店人員很親切，房間整齊乾淨。,10.0,台北福華大飯店,Agoda
2023-01-28,位置離捷運大安站和忠孝復興站步行約五分鐘，房間面對仁愛路或中庭，採光明亮，家人在此都渡過愉快的春節假期，感謝福華的員工在年假期間耐心、熱情的接待,10.0,台北福華大飯店,Agoda
2023-01-27,早餐很好吃，可選擇的形式多樣化，服務周全且貼心，本次入住有溜滑梯的家庭房，5y和2y的小孩玩的超開心，推薦親子旅遊住宿。,,台北福華大飯店,Agoda
2023-01-26,我們家入住了四個人，有三個人在入住的時候，不知是被小蟲咬還是蟎蟲，導致過敏。建議飯店在寢具清潔度上面要做加強。 但還是要推薦，飯店地點佳，客服態度都不錯，除夕時還提供紅包以及水果祝賀新年，相當大氣貼心。,,台北福華大飯店,Agoda
2023-01-26,連通房太適合有帶孩子的家庭住了，早餐也好吃，服務佳。,10.0,台北福華大飯店,Agoda
2023-01-26,房間蠻舒適,10.0,台北福華大飯店,Agoda
2023-01-23,位於市區，便利性高，雖然是歷史悠久的ㄈㄢ,,台北福華大飯店,Agoda
2023-01-16,分配到的是能看到十字路口街景及捷運通行的房間，小孩們看的不亦樂乎~~停車方便，地點也很棒。,10.0,台北福華大飯店,Agoda
2023-01-11,老公上來出差 我們家都訂這間飯店 溫暖、安心,10.0,台北福華大飯店,Agoda
2023-01-09,乾淨 明亮 交通方便 餐點好吃,10.0,台北福華大飯店,Agoda
2023-01-03,地點方便,,台北福華大飯店,Agoda
2023-01-02,遇到的員工，都很親切,10.0,台北福華大飯店,Agoda
2023-01-02,福華飯店到大安站或忠孝復興站都很方便，房間內部空間大又整潔。,10.0,台北福華大飯店,Agoda
2023-01-01,一張雙人床用兩張單人床拼起來，只給一條棉被，櫃檯說無障礙設施是最快好的，雖然有詢問是否介意，但僅稱房內有扶手等設施，還強調比較大，好想差別不大，然實際上馬桶、洗澡椅讓整個浴室空間不理想，市內空間昏暗，一早起來身心俱疲，不是期待好好休息會考慮住第二次的飯店。,,台北福華大飯店,Agoda
2022-12-25,此價格可以選擇其他附近較新穎酒店,,台北福華大飯店,Agoda
2022-12-19,我帶我媽還有我小孩去 被全部的服務員寵上天了 櫃台先生小姐人很好 寄掛行李的先生也很好 客服小姐也很好 在飯店裡面走丟了隨便找一個穿西裝的工作人員態度都超級好的! 飯店裡面裝潢布置真的超美的而且超有聖誕氣氛的 每扇門的門面都足夠有氣勢 而且走廊也是其他飯店的兩倍寬 電梯設計可以看到飯店中央的餐廳 超美的 飯店房間裡面也比想像的大 比照片上還更多張沙發 超級好的體驗!,10.0,台北福華大飯店,Agoda
2022-12-12,第一台消毒鍋不能用 跟房務人員反映後 有換一台 才能使用 清潔的大姊人好、又細心。 知道我們帶小孩 需要煮水 還多給了礦泉水 真的很感動!,,台北福華大飯店,Agoda
2022-12-06,在市中心有平面停車場對開車旅遊的很便利，設施非新穎，泳池很小，戶外室溫的，床太軟支撐力不足，插頭也很少，充電不便，蓮蓬頭出水大，浴缸阻排水塞作動故障，只能手動，四人房浴室太小！,,台北福華大飯店,Agoda
2022-12-06,房間小，可能因為入住那天客滿，早餐區不大，需要等候才能入座，且限時一小時用餐，進到房間空氣不是很好,,台北福華大飯店,Agoda
2022-12-06,1.離交流道不遠。 2.有停車場，可以放車，坐計程車/捷運玩台北，免找車位的困難。,,台北福華大飯店,Agoda
